"Year","Code","Team","Name","G","Rush","RushYds","RushYPG","RushAvg","RushTD","Rec","RecYds","RecYPG","RecAvg","RecLng","RecTD","Position","QBRAT","Att","Comp","Pct","PassYds","PassYPG","PassAvg","PassTD","Int","Sack","YdsL","Rank","TeamName","TeamGames","Plays","TeamYds","TeamAvg","TeamTD","TeamYPG","Wins","Losses","Ties","Percentage","PlayerID","AV"
2012,311,"IA St","Aaron Horne",13,4,45.36641214,3.2,10.5,0,39,399.6564879,28.5,9.5,43.2061068,3.24045801,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"92","Iowa St.",13,923,5113.44273978,5.13,44.28625947,364.15,6.48091602,6.48056538155852,0,0.58015267,45,NA
2012,288,"Hous","Aaron Johnson",1,0,0,0,0,0,0,0,0,0,0,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"15","Houston",12,984,5406.2121247,5.85,44.15151518,479.58,4.6969697,7.45161289841831,0,0.43939394,49,NA
2005,147,"Clem","Aaron Kelly",12,0,0,0,0,0,47,568.1,47.9,12.2,40.508,1.976,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"53","Clemson",12,827,4559.62,5.58,34.58,384.58,7.904,4.04858299595142,0,0.488,53,NA
2006,147,"Clem","Aaron Kelly",12,0,0,0,0,0,30,353.7587425,29.6,11.8,40.8566435,2.9895105,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"15","Clemson",13,822,5323.321697,6.5,54.8076925,410.92,7.972028,5.01754384204371,0,0.4965035,53,NA
2007,147,"Clem","Aaron Kelly",13,0,0,0,0,0,88,1137.47015361,83.2,12.3,66.29104503,11.57462691,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"52","Clemson",13,963,5515.83584202,5.44,53.66417931,403.23,9.47014929,3.80141842515769,0,0.55223881,53,NA
2008,147,"Clem","Aaron Kelly",13,0,0,0,0,0,67,775.26229378,55.5,10.8,45.09836058,4.29508196,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"87","Clemson",13,831,4597.88523818,5.15,42.9508196,329.38,7.51639343,5.58778626892605,0,0.57377049,53,NA
2003,768,"W Va","Aaron Neal",3,0,0,0,0,0,7,76,25.3,10.9,19,1,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"72","West Virginia",13,852,4796,5.63,49,368.92,8,5,0,0.5,60,NA
2009,528,"OR St","Aaron Nichols",7,0,0,0,0,0,11,189.68888928,25.1,16,60.35555568,1.07777778,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"34","Oregon St.",13,918,5753.17778964,5.81,52.81111122,410.62,8.62222224,4.63917524816665,0,0.57777778,61,NA
2010,528,"OR St","Aaron Nichols",12,0,0,0,0,0,31,370.62595584,28,10.8,30.88549632,1.10305344,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"94","Oregon St.",12,759,4321.76337792,5.16,43.01908416,326.5,5.5152672,6.34602073313873,0,0.60305344,61,NA
2009,545,"Pitt","Aaron Smith",9,0,0,0,0,0,0,0,0,0,0,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"52","Pittsburgh",13,817,5396.46,6.23,53,391.62,10.6,2.83018867924528,0,0.56,72,NA
