"Year","Code","Team","Name","G","Rush","RushYds","RushYPG","RushAvg","RushTD","Rec","RecYds","RecYPG","RecAvg","RecLng","RecTD","Position","QBRAT","Att","Comp","Pct","PassYds","PassYPG","PassAvg","PassTD","Int","Sack","YdsL","Rank","TeamName","TeamGames","Plays","TeamYds","TeamAvg","TeamTD","TeamYPG","Wins","Losses","Ties","Percentage","PlayerID","AV"
2009,392,"Md","Adrian Cannon",11,0,0,0,0,0,44,468,42.5,10.6,29,4,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"102","Maryland",12,802,3797,4.73,29,316.42,2,10,0,0.5042735,131,NA
2010,392,"Md","Adrian Cannon",12,1,5,0.4,5,0,36,324,27,9,26,1,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"80","Maryland",13,822,4587,5.58,54,352.85,9,4,0,0.5,131,NA
2010,366,"LT","Ahmad Paige",6,0,0,0,0,0,16,217,36.2,13.6,32,2,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"49","Louisiana Tech",12,890,4678,5.26,40,389.83,5,7,0,0.54098361,145,NA
2004,415,"Mia F","Aikeem Jolla",8,0,0,0,0,0,15,123,15.4,8.2,15,1,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"66","Miami (FL)",12,792,4384,5.54,48,365.33,9,3,0,0.59677419,149,NA
2005,415,"Mia F","Aikeem Jolla",3,0,0,0,0,0,4,47,15.7,11.8,18,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"73","Miami (FL)",12,788,4237,5.38,41,353.08,9,3,0,0.53125,149,NA
2006,472,"NM St","Aikeem Jolla",8,0,0,0,0,0,23,135,16.9,5.9,13,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"3","New Mexico St.",12,930,5702,6.13,53,475.17,4,8,0,0.45945946,149,NA
2006,66,"Bois","Aiona Key",1,0,0,0,0,0,0,0,0,0,0,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"10","Boise St.",13,857,5468,6.38,68,420.62,13,0,0,0.52985075,151,NA
2010,254,"GA St","Albert Wilson",9,11,5,0.6,0.5,0,19,294,32.7,15.5,51,2,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"na","Georgia St.",11,650,3603,5.52,37,327.55,6,5,0,0.5,179,NA
2011,254,"GA St","Albert Wilson",9,4,44,4.9,11,0,37,772,85.8,20.9,78,6,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"na","Georgia St.",11,710,3886,5.47,31,353.27,3,8,0,0.5,179,NA
2012,254,"GA St","Albert Wilson",11,8,18,1.6,2.3,0,48,947,86.1,19.7,93,7,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"na","Georgia St.",11,719,3458,4.79,24,314.36,1,10,0,0.5,179,NA
2007,663,"SMU","Aldrick Robinson",5,0,0,0,0,0,10,166,33.2,16.6,48,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"37","Southern Methodist",12,902,5067,5.62,43,422.25,1,11,0,0.44776119,182,3
2008,663,"SMU","Aldrick Robinson",10,0,0,0,0,0,59,1047,104.7,17.7,94,11,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"98","SMU",12,693,3772,5.44,32,314.33,1,11,0,0.52459016,182,3
2009,663,"SMU","Aldrick Robinson",13,0,0,0,0,0,47,800,61.5,17,96,5,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"51","SMU",13,850,5093,5.99,50,391.77,8,5,0,0.47761194,182,3
2010,663,"SMU","Aldrick Robinson",14,0,0,0,0,0,65,1301,92.9,20,82,14,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"33","SMU",14,920,5804,6.31,48,414.57,7,7,0,0.50326797,182,3
2003,721,"AFA","Alec Messerall",10,0,0,0,0,0,21,328,32.8,15.6,69,3,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"56","Air Force",12,899,4626,5.15,41,385.5,7,5,0,0.475,184,NA
2004,721,"AFA","Alec Messerall",8,1,0,0,0,0,22,265,33.1,12,38,1,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"23","Air Force",11,837,4680,5.59,44,425.45,5,6,0,0.52,184,NA
