"Year","Code","Team","Name","G","Rush","RushYds","RushYPG","RushAvg","RushTD","Rec","RecYds","RecYPG","RecAvg","RecLng","RecTD","Position","QBRAT","Att","Comp","Pct","PassYds","PassYPG","PassAvg","PassTD","Int","Sack","YdsL","Rank","TeamName","TeamGames","Plays","TeamYds","TeamAvg","TeamTD","TeamYPG","Wins","Losses","Ties","Percentage","PlayerID","AV"
2009,703,"Tex","Sherrod Harris",1,1,4,4,4,0,0,0,0,0,0,0,"QB",0,0,0,"N/A",0,0,"N/A",0,0,0,0,"29","Texas",14,1053,5897,5.6,68,421.21,13,1,0,0.58064516,7156,NA
2006,664,"USM","Stephen Reaves",6,3,-5,-0.8,-1.7,0,0,0,0,0,0,0,"QB",114.7,72,37,"51.4",488,81.3,"6.8",2,1,0,0,"68","Southern Miss.",14,888,4635,5.22,44,331.07,9,5,0,0.50704225,7243,NA
2007,664,"USM","Stephen Reaves",8,13,-53,-6.6,-4.1,1,0,0,0,0,0,0,"QB",111.3,151,95,"62.9",943,117.9,"6.2",3,8,9,-60,"63","Southern Miss.",13,946,5066,5.36,45,389.69,7,6,0,0.46616541,7243,NA
2012,539,"PSU","Steven Bench",2,3,18,9,6,0,0,0,0,0,0,0,"QB",37.6,8,2,"25",12,6,"1.5",0,0,1,-2,"53","Penn St.",12,931,5010,5.38,44,417.5,8,4,0,0.515625,7280,NA
2010,28,"AZ St","Steven Threet",11,59,-140,-12.7,-2.4,2,0,0,0,0,0,0,"QB",133.4,336,208,"61.9",2534,230.4,"7.5",18,16,23,-145,"29","Arizona St.",12,877,5108,5.82,48,425.67,6,6,0,0.55454545,7300,NA
2005,295,"Ida","Steven Wichman",11,46,-199,-18.1,-4.3,0,0,0,0,0,0,0,"QB",117.2,401,226,"56.4",2746,249.6,"6.8",15,18,32,-216,"86","Idaho",11,773,3692,4.78,27,335.64,2,9,0,0.34513274,7302,NA
2006,295,"Ida","Steven Wichman",12,52,33,2.8,0.6,1,0,0,0,0,0,0,"QB",104.9,319,155,"48.6",2158,179.8,"6.8",8,14,21,-124,"94","Idaho",12,745,3723,5,24,310.25,4,8,0,0.47540984,7302,NA
2006,811,"Wyo","Stinson Dean",1,1,5,5,5,0,0,0,0,0,0,0,"QB",0,0,0,"N/A",0,0,"N/A",0,0,0,0,"91","Wyoming",12,787,3736,4.75,32,311.33,6,6,0,0.46923077,7306,NA
2007,457,"NC","T.J. Yates",12,73,-123,-10.3,-1.7,2,0,0,0,0,0,0,"QB",123.6,365,218,"59.7",2655,221.3,"7.3",14,18,36,-218,"105","North Carolina",12,770,3904,5.07,29,325.33,4,8,0,0.50406504,7341,3
2008,457,"NC","T.J. Yates",7,24,-67,-9.6,-2.8,1,0,0,0,0,0,0,"QB",153.6,135,81,"60",1168,166.9,"8.7",11,4,13,-88,"92","North Carolina",13,771,4178,5.42,45,321.38,8,5,0,0.5530303,7341,3
2009,457,"NC","T.J. Yates",13,44,-66,-5.1,-1.5,1,0,0,0,0,0,0,"QB",115.4,355,214,"60.3",2136,164.3,"6",14,15,24,-129,"108","North Carolina",13,845,4001,4.73,35,307.77,8,5,0,0.58823529,7341,3
2010,457,"NC","T.J. Yates",13,79,-265,-20.4,-3.4,3,0,0,0,0,0,0,"QB",145.5,422,282,"66.8",3418,262.9,"8.1",19,9,37,-265,"51","North Carolina",13,865,5066,5.86,39,389.69,8,5,0,0.51162791,7341,3
2007,47,"Ball","Tanner Justice",3,2,8,2.7,4,1,0,0,0,0,0,0,"QB",152.7,4,3,"75",37,12.3,"9.3",0,0,0,0,"31","Ball St.",13,951,5640,5.93,51,433.85,7,6,0,0.45185185,7363,NA
2008,47,"Ball","Tanner Justice",2,1,-2,-1,-2,0,0,0,0,0,0,0,"QB",171.4,2,2,"100",17,8.5,"8.5",0,0,0,0,"17","Ball St.",14,925,6195,6.7,63,442.5,12,2,0,0.42446043,7363,NA
2009,47,"Ball","Tanner Justice",8,37,37,4.6,1,0,0,0,0,0,0,0,"QB",92.9,105,51,"48.6",594,74.3,"5.7",2,5,11,-83,"114","Ball St.",12,750,3526,4.7,25,293.83,2,10,0,0.44262295,7363,NA
2011,704,"UTEP","Tate Smith",2,6,0,0,0,1,0,0,0,0,0,0,"QB",103.9,7,4,"57.1",39,19.5,"5.6",0,0,4,-18,"64","UTEP",12,809,4566,5.64,40,380.5,5,7,0,0.45081967,7379,NA
2008,756,"Wash","Taylor Bean",2,5,12,6,2.4,1,0,0,0,0,0,0,"QB",56.4,19,8,"42.1",80,40,"4.2",0,2,1,-12,"116","Washington",12,785,3158,4.02,19,263.17,0,12,0,0.55797101,7404,NA
2011,295,"Ida","Taylor Davis",6,16,-14,-2.3,-0.9,0,0,0,0,0,0,0,"QB",70.1,62,28,"45.2",240,40,"3.9",1,4,7,-38,"111","Idaho",12,810,3618,4.47,30,301.5,2,10,0,0.43902439,7411,NA
2012,295,"Ida","Taylor Davis",5,16,28,5.6,1.8,0,0,0,0,0,0,0,"QB",96.6,70,38,"54.3",330,66,"4.7",3,4,3,-32,"112","Idaho",12,798,3781,4.74,19,315.08,1,11,0,0.53097345,7411,NA
2011,404,"Memp","Taylor Reed",11,69,77,7,1.1,2,0,0,0,0,0,0,"QB",113.9,295,169,"57.3",1690,153.6,"5.7",10,4,20,-114,"116","Memphis",12,786,3291,4.19,25,274.25,2,10,0,0.40163934,7423,NA
