"Year","Code","Team","Name","G","Rush","RushYds","RushYPG","RushAvg","RushTD","Rec","RecYds","RecYPG","RecAvg","RecLng","RecTD","Position","QBRAT","Att","Comp","Pct","PassYds","PassYPG","PassAvg","PassTD","Int","Sack","YdsL","Rank","TeamName","TeamGames","Plays","TeamYds","TeamAvg","TeamTD","TeamYPG","Wins","Losses","Ties","Percentage","PlayerID","AV"
2004,721,"AFA","Dan Shaffer",10,92,490,49,5.3,2,2,10,1,5,9,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"23","Air Force",11,837,4680,5.59,44,425.45,5,6,0,0.52,2087,NA
2010,29,"Ariz","Daniel Jenkins",2,8,26,13,3.3,0,0,0,0,0,0,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"24","Arizona",13,959,5712,5.96,47,439.38,7,6,0,0.56818182,2116,NA
2011,29,"Ariz","Daniel Jenkins",9,31,176,19.6,5.7,2,5,31,3.4,6.2,12,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"16","Arizona",12,908,5583,6.15,49,465.25,4,8,0,0.58730159,2116,NA
2012,29,"Ariz","Daniel Jenkins",11,67,293,26.6,4.4,2,4,30,2.7,7.5,17,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"7","Arizona",13,1082,6840,6.32,65,526.15,8,5,0,0.6,2116,NA
2008,704,"UTEP","Daniel Palmer",10,41,132,13.2,3.2,0,3,17,1.7,5.7,9,1,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"31","UTEP",12,819,4878,5.96,48,406.5,5,7,0,0.50364964,2127,NA
2006,366,"LT","Daniel Porter",10,82,464,46.4,5.7,2,9,52,5.2,5.8,20,1,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"60","Louisiana Tech",13,828,4479,5.41,31,344.54,3,10,0,0.4887218,2128,NA
2007,366,"LT","Daniel Porter",11,99,592,53.8,6,6,11,58,5.3,5.3,16,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"86","Louisiana Tech",12,910,4211,4.63,31,350.92,5,7,0,0.45378151,2128,NA
2008,366,"LT","Daniel Porter",13,222,1164,89.5,5.2,9,12,181,13.9,15.1,44,1,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"75","Louisiana Tech",13,866,4460,5.15,40,343.08,8,5,0,0.41860465,2128,NA
2009,366,"LT","Daniel Porter",12,211,1132,94.3,5.4,11,21,142,11.8,6.8,36,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"64","Louisiana Tech",12,819,4467,5.45,45,372.25,4,8,0,0.51612903,2128,NA
2006,521,"OK St","Dantrell Savage",11,126,820,74.5,6.5,8,8,48,4.4,6,26,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"16","Oklahoma St.",13,843,5327,6.32,61,409.77,7,6,0,0.56716418,2163,1
2007,521,"OK St","Dantrell Savage",11,223,1272,115.6,5.7,9,27,259,23.5,9.6,40,2,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"7","Oklahoma St.",13,978,6322,6.46,60,486.31,7,6,0,0.61940299,2163,1
2012,522,"Okla","Danzel Williams",1,1,-1,-1,-1,0,0,0,0,0,0,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"12","Oklahoma",13,1005,6472,6.44,64,497.85,10,3,0,0.59090909,2164,NA
