Institution ID,Institution,Game Date,Uniform Number,Last Name,First Name,Rushing,,,,,Passing,,,,,,Total Off.,,Receiving,,,Pass Int,,,Fumble Ret,,,Punting,,Punt Ret,,,KO Ret,,,Total TD,Off xpts,,,,Def xpts,,,,FG,,Saf,Points
,,,,,,Rushes,Gain,Loss,Net,TD,Att,Cmp,Int,Yards,TD,Conv,Plays,Yards,No.,Yards,TD,No.,Yards,TD,No.,Yards,TD,No.,Yards,No.,Yards,TD,No.,Yards,TD,,Kicks Att,Kicks Made,R/P Att,R/P Made,Kicks Att,Kicks Made,Int/Fum Att,Int/Fum Made,Att,Made,,
545,Pittsburgh,10/28/2000,21,LEVY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,21,,,,,,,,,,,,,,
545,Pittsburgh,11/4/2000,21,LEVY,,1,,1,-1,,,,,,,,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,11/11/2000,21,LEVY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,11/18/2000,21,LEVY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,11/24/2000,21,LEVY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,9/2/2000,35,LOTZ,NICK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,,,,3,3,,12
545,Pittsburgh,9/9/2000,35,LOTZ,NICK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,0,0,0,0,0,0,2,2,0,10
545,Pittsburgh,9/16/2000,35,LOTZ,NICK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,2,0,6
545,Pittsburgh,9/23/2000,35,LOTZ,NICK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,0,0,0,0,0,0,2,0,0,3
545,Pittsburgh,10/7/2000,35,LOTZ,NICK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,3,1,,3
545,Pittsburgh,10/21/2000,35,LOTZ,NICK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,,,,,,1,,,6
545,Pittsburgh,10/28/2000,35,LOTZ,NICK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,,,,,,,,,,4
545,Pittsburgh,11/4/2000,35,LOTZ,NICK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,1,1,,5
545,Pittsburgh,11/11/2000,35,LOTZ,NICK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,1
545,Pittsburgh,11/18/2000,35,LOTZ,NICK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,1
545,Pittsburgh,11/24/2000,35,LOTZ,NICK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,,,,,,,1,1,,8
545,Pittsburgh,9/2/2000,44,MENDENHALL,RICKEY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,9/9/2000,44,MENDENHALL,RICKEY,2,3,0,3,0,,,,,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,9/16/2000,44,MENDENHALL,RICKEY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,10/7/2000,44,MENDENHALL,RICKEY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,10/21/2000,44,MENDENHALL,RICKEY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,10/28/2000,44,MENDENHALL,RICKEY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,11/11/2000,44,MENDENHALL,RICKEY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,11/18/2000,44,MENDENHALL,RICKEY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,9/2/2000,2,MILLER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,9/9/2000,2,MILLER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,9/16/2000,2,MILLER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,9/23/2000,2,MILLER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,10/7/2000,2,MILLER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,10/21/2000,2,MILLER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,10/28/2000,2,MILLER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,11/4/2000,2,MILLER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,11/11/2000,2,MILLER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,11/18/2000,2,MILLER,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
545,Pittsburgh,11/24/2000,2,MILLER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,9/23/2000,30,PICCIOTTI,DUSTIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,10/7/2000,30,PICCIOTTI,DUSTIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,10/21/2000,30,PICCIOTTI,DUSTIN,1,5,0,5,0,,,,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,10/28/2000,30,PICCIOTTI,DUSTIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,11/4/2000,30,PICCIOTTI,DUSTIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,11/11/2000,30,PICCIOTTI,DUSTIN,4,10,0,10,0,,,,,,,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,11/18/2000,30,PICCIOTTI,DUSTIN,2,8,,8,,,,,,,,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,11/24/2000,30,PICCIOTTI,DUSTIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,9/2/2000,32,POLITE,LOUSAKA,5,5,,5,,,,,,,,5,5,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
545,Pittsburgh,9/9/2000,32,POLITE,LOUSAKA,1,6,0,6,0,,,,,,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,9/16/2000,32,POLITE,LOUSAKA,3,4,0,4,0,,,,,,,3,4,3,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,9/23/2000,32,POLITE,LOUSAKA,8,43,0,43,1,,,,,,,8,43,2,10,0,,,,,,,,,,,,,,,1,,,,,,,,,,,,6
545,Pittsburgh,10/7/2000,32,POLITE,LOUSAKA,3,7,,7,,,,,,,,3,7,2,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,10/21/2000,32,POLITE,LOUSAKA,3,9,0,9,0,,,,,,,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,10/28/2000,32,POLITE,LOUSAKA,2,5,0,5,0,,,,,,,2,5,2,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,11/4/2000,32,POLITE,LOUSAKA,6,26,,26,,,,,,,,6,26,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,11/11/2000,32,POLITE,LOUSAKA,2,3,0,3,0,,,,,,,2,3,2,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,11/18/2000,32,POLITE,LOUSAKA,2,2,1,1,,,,,,,,2,1,4,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,11/24/2000,32,POLITE,LOUSAKA,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,9/2/2000,14,PONKO,MARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,9/9/2000,14,PONKO,MARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,9/16/2000,14,PONKO,MARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,9/23/2000,14,PONKO,MARK,,,,,,,,,,,,,,,,,,,,,,,,,1,14,0,,,,,,,,,,,,,,,,
545,Pittsburgh,10/7/2000,14,PONKO,MARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,10/21/2000,14,PONKO,MARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,10/28/2000,14,PONKO,MARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,11/4/2000,14,PONKO,MARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,11/11/2000,14,PONKO,MARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,11/18/2000,14,PONKO,MARK,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,11/24/2000,14,PONKO,MARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,9/2/2000,11,PRIESTLEY,DAVID,2,5,6,-1,,15,8,,183,2,,17,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,9/9/2000,11,PRIESTLEY,DAVID,4,0,12,-12,0,15,10,0,114,1,0,19,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,9/16/2000,11,PRIESTLEY,DAVID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,9/23/2000,11,PRIESTLEY,DAVID,,,,,,12,8,1,91,0,0,12,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,10/7/2000,11,PRIESTLEY,DAVID,1,,9,-9,,2,1,,9,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,10/21/2000,11,PRIESTLEY,DAVID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,10/28/2000,11,PRIESTLEY,DAVID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,11/4/2000,11,PRIESTLEY,DAVID,4,4,24,-20,,16,8,,119,1,,20,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,11/11/2000,11,PRIESTLEY,DAVID,1,0,4,-4,0,6,2,0,12,0,0,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,11/18/2000,11,PRIESTLEY,DAVID,2,4,,4,,20,13,,154,1,,22,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,11/24/2000,11,PRIESTLEY,DAVID,1,,5,-5,,17,7,3,147,,,18,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,9/2/2000,9,PURIFOY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,9/9/2000,9,PURIFOY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,9/16/2000,9,PURIFOY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,9/23/2000,9,PURIFOY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,10/7/2000,9,PURIFOY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,10/21/2000,9,PURIFOY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
545,Pittsburgh,10/28/2000,9,PURIFOY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,11/4/2000,9,PURIFOY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,11/11/2000,9,PURIFOY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,11/18/2000,9,PURIFOY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,11/24/2000,9,PURIFOY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,9/2/2000,7,ROBINSON,SHAWN,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,9/9/2000,7,ROBINSON,SHAWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,9/16/2000,7,ROBINSON,SHAWN,,,,,,,,,,,,,,,,,1,-4,0,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,9/23/2000,7,ROBINSON,SHAWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,10/7/2000,7,ROBINSON,SHAWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,10/21/2000,7,ROBINSON,SHAWN,,,,,,,,,,,,,,,,,2,-2,0,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,10/28/2000,7,ROBINSON,SHAWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,11/4/2000,7,ROBINSON,SHAWN,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,11/11/2000,7,ROBINSON,SHAWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,11/18/2000,7,ROBINSON,SHAWN,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,11/24/2000,7,ROBINSON,SHAWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,9/9/2000,12,RUTHERFORD,ROD,4,24,3,21,0,,,,,,,4,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,9/16/2000,12,RUTHERFORD,ROD,6,34,2,32,0,,,,,,,6,32,1,62,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,6
545,Pittsburgh,9/23/2000,12,RUTHERFORD,ROD,3,10,7,3,0,1,0,0,0,0,0,4,3,1,5,0,,,,,,,,,,,,4,124,0,,,,,,,,,,,,,
545,Pittsburgh,10/21/2000,12,RUTHERFORD,ROD,4,13,0,13,0,,,,,,,4,13,,,,,,,,,,,,,,,2,41,,,,,,,,,,,,,,
545,Pittsburgh,10/28/2000,12,RUTHERFORD,ROD,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,51,,,,,,,,,,,,,,
545,Pittsburgh,11/4/2000,12,RUTHERFORD,ROD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,11/11/2000,12,RUTHERFORD,ROD,2,14,0,14,0,2,0,0,0,0,0,4,14,,,,,,,,,,,,,,,2,30,0,,,,,,,,,,,,,
545,Pittsburgh,11/18/2000,12,RUTHERFORD,ROD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,11/24/2000,12,RUTHERFORD,ROD,1,,6,-6,,,,,,,,1,-6,,15,,,,,,,,,,,,,2,12,,,,,,,,,,,,,,
545,Pittsburgh,9/2/2000,86,SLADE,LAMAR,,,,,,,,,,,,,,4,50,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,12
545,Pittsburgh,9/9/2000,86,SLADE,LAMAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,9/16/2000,86,SLADE,LAMAR,,,,,,,,,,,,,,1,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,9/23/2000,86,SLADE,LAMAR,,,,,,,,,,,,,,1,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,10/7/2000,86,SLADE,LAMAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,10/21/2000,86,SLADE,LAMAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,10/28/2000,86,SLADE,LAMAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,11/4/2000,86,SLADE,LAMAR,,,,,,,,,,,,,,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,11/11/2000,86,SLADE,LAMAR,,,,,,,,,,,,,,2,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,11/18/2000,86,SLADE,LAMAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,11/24/2000,86,SLADE,LAMAR,,,,,,,,,,,,,,2,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,9/2/2000,19,SPENCER,SHAWNTAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,9/9/2000,19,SPENCER,SHAWNTAE,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,9/16/2000,19,SPENCER,SHAWNTAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,9/23/2000,19,SPENCER,SHAWNTAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,10/7/2000,19,SPENCER,SHAWNTAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,10/21/2000,19,SPENCER,SHAWNTAE,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,10/28/2000,19,SPENCER,SHAWNTAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,11/4/2000,19,SPENCER,SHAWNTAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,11/11/2000,19,SPENCER,SHAWNTAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,11/18/2000,19,SPENCER,SHAWNTAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,11/24/2000,19,SPENCER,SHAWNTAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,9/2/2000,87,STEIN,TIM,,,,,,,,,,,,,,,,,,,,,,,,,4,43,,,,,,,,,,,,,,,,,
545,Pittsburgh,9/9/2000,87,STEIN,TIM,,,,,,,,,,,,,,,,,,,,,,,,,5,33,,,,,,,,,,,,,,,,,
545,Pittsburgh,9/16/2000,87,STEIN,TIM,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,,0,0,0,1,0,0,0,0,0,0,0,0,0
545,Pittsburgh,9/23/2000,87,STEIN,TIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,10/7/2000,87,STEIN,TIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,10/21/2000,87,STEIN,TIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,10/28/2000,87,STEIN,TIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,11/4/2000,87,STEIN,TIM,1,,9,-9,,,,,,,,1,-9,,,,,,,,,,,,2,-4,,,,,,,,,,,,,,,,,
545,Pittsburgh,11/11/2000,87,STEIN,TIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,11/18/2000,87,STEIN,TIM,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
545,Pittsburgh,11/24/2000,87,STEIN,TIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,9/2/2000,10,TURMAN,JOHN,1,5,,5,,11,5,,110,1,,12,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,9/9/2000,10,TURMAN,JOHN,7,27,23,4,0,17,12,0,207,3,0,24,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,9/16/2000,10,TURMAN,JOHN,9,2,36,-34,0,19,11,1,272,1,0,28,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,9/23/2000,10,TURMAN,JOHN,4,7,11,-4,0,14,11,1,127,0,0,18,123,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0
545,Pittsburgh,10/7/2000,10,TURMAN,JOHN,8,30,12,18,1,44,20,,228,1,,52,246,,,,,,,,,,1,37,,,,,,,1,,,1,1,,,,,,,,8
545,Pittsburgh,10/21/2000,10,TURMAN,JOHN,6,15,16,-1,0,29,16,0,332,5,0,35,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,10/28/2000,10,TURMAN,JOHN,10,10,29,-19,0,26,17,1,311,4,0,36,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,11/4/2000,10,TURMAN,JOHN,4,8,22,-14,,23,10,,225,1,,27,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,11/11/2000,10,TURMAN,JOHN,5,10,13,-3,0,31,17,2,177,1,0,36,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,11/18/2000,10,TURMAN,JOHN,6,30,10,20,,9,5,1,64,,,15,84,,,,,,,,,,1,43,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,11/24/2000,10,TURMAN,JOHN,5,10,,10,,10,4,1,82,1,,15,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,9/23/2000,28,URSCHLER,GARY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,10/7/2000,28,URSCHLER,GARY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,10/21/2000,28,URSCHLER,GARY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,10/28/2000,28,URSCHLER,GARY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,11/4/2000,28,URSCHLER,GARY,0,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,11/11/2000,28,URSCHLER,GARY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,11/18/2000,28,URSCHLER,GARY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,11/24/2000,28,URSCHLER,GARY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,9/2/2000,82,WILSON,KRIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,9/9/2000,82,WILSON,KRIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,9/16/2000,82,WILSON,KRIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,9/23/2000,82,WILSON,KRIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,10/7/2000,82,WILSON,KRIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,10/21/2000,82,WILSON,KRIS,,,,,,,,,,,,,,2,51,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,6
545,Pittsburgh,10/28/2000,82,WILSON,KRIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,11/4/2000,82,WILSON,KRIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,11/11/2000,82,WILSON,KRIS,,,,,,,,,,,,,,3,31,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,6
545,Pittsburgh,11/18/2000,82,WILSON,KRIS,,,,,,,,,,,,,,1,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Pittsburgh,11/24/2000,82,WILSON,KRIS,,,,,,,,,,,,,,1,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,Purdue,9/2/2000,55,ALLEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,Purdue,9/9/2000,55,ALLEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,Purdue,9/16/2000,55,ALLEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,Purdue,9/23/2000,55,ALLEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,Purdue,9/30/2000,55,ALLEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,Purdue,10/7/2000,55,ALLEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,Purdue,10/14/2000,55,ALLEN,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,Purdue,10/21/2000,55,ALLEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,Purdue,10/28/2000,55,ALLEN,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
